"NguonNhapID","Ten","DiaChi","TinhThanh","QuocGia","DienThoai","Fax","GhiChu","Email","WebSite","Loai","HienThi"
3250,Merck Sharp & Dohme Ltd.-ANH,,,,,,,,,,1
3251,Merck Sharp & Dohme Ltd-ANH,,,,,,,,,,1
3252,Merck/Liofichem,,,,,,,,,,1
3253,Meril,,,,,,,,,,1
3254,Meril Life Sciences,,,,,,,,,,1
3255,Meril Life Sciences - Ấn Độ,,,,,,,,,,1
3256,Meril Life Sciences/ Ấn Độ,,,,,,,,,,1
3258,Merit,,,,,,,,,NHAPNCC,1
3259,Merit - Mỹ,,,,,,,,,,1
3260,Merit Life Sciences - Ấn Độ,,,,,,,,,,1
3261,Merit Medical,,,,,,,,,NHAPNCC,1
3262,Merit medical Ireland ,,,,,,,,,NHAPNCC,1
3264,Merit Medical Ireland Ltd ,,,,,,,,,NHAPNCC,1
3265,Merit Medical Ireland Ltd.,,,,,,,,,,1
3267,Merit medical systems,Merit medical systems,"",Mỹ,"","","",                                                  ,                                                  ,NHAPNCC,1
3269,"Merit Medical Systems, Inc",,,,,,,,,NHAPNCC,1
3270,"Merit Medical Systems, Inc / Merit Maquiladora Mexico, S. DE R.L. DE C.V",,,,,,,,,,1
3271,"Merit Medical Systems, Inc/ Merit Maquiladora Mexico, S. DE R.L. DE C.V",,,,,,,,,,1
3272,"Merit Medical Systems, Inc/Merit Maquiladora Mexico, S.DE R.L.DE C.V",,,,,,,,,,1
3273,"Merit Medical Systems, Inc/Merit Medical Ireland Ltd.",,,,,,,,,,1
3274,Merit/ Ireland,,,,,,,,,,1
3275,Merit/ Mỹ,,,,,,,,,,1
3276,Merit/Ireland,,,,,,,,,,1
3277,"Meritmedical System, Inc",,,,,,,,,NHAPNCC,1
3278,Merk,,,,,,,,,,1
3279,Merk - Đức,,,,,,,,,,1
3280,Merkur,,,,,,,,,,1
3281,Merufa,,,,,,,,,,1
3282,Merufa-VN,,,,,,,,,,1
3283,Meta - Công ty CP dược Meta,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3284,METKO,,,,,,,,,,1
3285,Metko - Thổ Nhĩ Kỳ,,,,,,,,,,1
3286,Metrex,,,,,,,,,,1
3287,Metronic,,,,,,,,,,1
3288,Metronic - Ireland,,,,,,,,,,1
3289,Metronic - Mỹ,,,,,,,,,,1
3290,Meyer - BPC - Việt Nam,,,,,,,,,,1
3291,Meyer BPC - Việt Nam,,,,,,,,,,1
3292,Meyer-Bpc,,,,,,,,,,1
3293,Meyer-BPC-VN,,,,,,,,,,1
3294,Meyer-VN,,,,,,,,,,1
3295,MFLab/Foyomed,,,,,,,,,,1
3296,MHCP,,,,,,,,,,1
3297,Mibe Arzneimittel GmbH nhượng quyền Hasan Dermapha,,,,,,,,,,1
3298,Mibe Arzneimittel GmbH nhượng quyền Hasan Dermapharm,,,,,,,,,,1
3299,"Mibe Arzneimittel GmbH, Đức nhượng quyền Hasan Dermapharm, VN",,,,,,,,,,1
3300,"Mibe Arzneimittel GmbH, Đức nhượng quyền Hasan Dermapharm-VN",,,,,,,,,,1
3301,"Mibe Arzneimittel GmbH, Đức NQ Hasan Dermapharm, VN",,,,,,,,,,1
3302,"Mibe Vetriebsgesellschaft GmbH, Đức nhượng quyền Hasan Dermapharm, VN",,,,,,,,,,1
3303,Micell,,,,,,,,,,1
3304,Micrale Labs (P) Ltd,,,,,,,,,,1
3305,Micro,,,,,,,,,,1
3306,Micro Labs,,,,,,,,,,1
3307,Micro Labs - India,,,,,,,,,,1
3308,Micro Labs- Ấn Độ,,,,,,,,,,1
3309,Micro Labs Limited,,,,,,,,,,1
3310,Micro Labs Ltd.,,,,,,,,,,1
3311,"Micro Labs, Ấn Độ",,,,,,,,,,1
3312,Micro Labs.,,,,,,,,,,1
3313,Micro vention,,,,,,,,,NHAPNCC,1
3314,Microlife,,,,,,,,,,1
3315,Microport Orthopedics Inc,,,,,,,,,,1
3316,Microvention,,,,,,,,,,1
3317,Mida,,,,,,,,,,1
3318,Mida - Việt Nam,,,,,,,,,,1
3319,Mida/Việt nam,,,,,,,,,,1
3320,Midas,,,,,,,,,,1
3321,Miền Tây - Cty TNHH TTBYT Miền Tây,"12, đường 3/2, P.Xuân Khánh ,Q.Ninh Kiều, TP CẦN THƠ",Thành phố Cần Thơ,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3322,Mikromed,,,,,,,,,,1
3323,Mikromed - Ba Lan,,,,,,,,,,1
3324,Mikromed - Medin,,,,,,,,,,1
3325,Mikromed / Medin,,,,,,,,,,1
3326,Mikromed/ Ba Lan,,,,,,,,,,1
3327,Mikromed/Ba lan,,,,,,,,,,1
3328,Mikromed-ba Lan,,,,,,,,,,1
3329,Millennium Biomedical Inc-MBI/ Mỹ,,,,,,,,,,1
3330,MILLENNIUM Biomedical Inc-MBI-USA,,,,,,,,,,1
3331,Miltex,,,,,,,,,,1
3332,Minh,,,,,,,,,DV_NHAPNCC,1
3333,Minh An   - Cty TNHH Thương Mại Minh An,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3334,Minh Dân,,,,,,,,,,1
3335,Minh Dân - CN công ty CP DP Minh Dân,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3336,Minh Dân - Cty CP dược phẩm Minh Dân,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3337,Minh Đạt,,,,,,,,,,1
3338,Minh Đức - Cty TNHH XNK YT Minh Đức,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3339,CÔNG TY TNHH XUẤT NHẬP KHẨU Y TẾ MINH ĐỨC,"62B,Mậu Thân,P.An Nghiệp,Q.Ninh Kiều,TP Cần Thơ","",Việt nam,"0292.3734116","0292.3827724","",                                                  ,                                                  ,NHAPNCC,1
3340,Minh Hải,,,,,,,,,NHAPNCC,1
3341,Minh Hải - Công ty CP dược Minh Hải,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3342,Minh Hanh - Cty TNHH DP Minh Hanh,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3343,Minh Hiền - Cty TNHH TM DP Minh Hiền,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3344,Minh Hoàng - CTy TNHH TTBYT Minh Hoàng,"63 Thành Thái, P.14, Q.10, Tp.HCM",Thành phố Hồ Chí Minh,Việt nam,"0838628768","0838643083","",                                                  ,                                                  ,NHAPNCC,1
3345,CÔNG TY TNHH KHOA HỌC KỸ THUẬT MINH KHANG,"151 Phạm Thái Bường, KP Nam Thiên III, P. Tân Phong, Q. 7, TP. HCM",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3346,Minh Khang - Cty TNHH TM Dược Phẩm Minh Khang,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
3347,Minh Khoa - Cty TNHH TBYT Minh Khoa,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3348,Minh Khoa KT - Cty TNHH Kỹ Thuật Minh Khoa,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3349,Minh Kỳ - Cty CP DP Minh Kỳ,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
3350,Minh Nguyệt - Cty TNHH TM DP Minh Nguyệt,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
3351,Minh Nhi - Cty TNHH TBYT Minh Nhi,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3352,Minh Tâm,,,,,,,,,,1
3353,CHI NHÁNH CÔNG TY TNHH THIẾT BỊ MINH TÂM,TP HCM,"",Việt Nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3354,Minh Tâm - Cty TNHH TB Minh Tâm,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3355,Minh Tâm TBYT - Cty TNHH TBYT Minh Tâm,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3356,CÔNG TY TNHH DƯỢC PHẨM MINH TRÍ,Việt Nam,Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3357,Minh Tuệ - Cty TNHH Minh Tuệ,"39/03 Trần Nhật Duật, P.Tân Định,Q.1 TP.HCM",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3358,Minvasys,,,,,,,,,,1
3359,MIPHARMCO - VIỆN NAM,,,,,,,,,,1
3360,Miracle Labs,,,,,,,,,,1
3361,Miracle-India,,,,,,,,,,1
3362,"Mirae Pharmaceutical Co., Ltd.",,,,,,,,,,1
3363,Mitek-Johnson&Johnson/ Mỹ,,,,,,,,,,1
3364,Mitim s.r.l,,,,,,,,,,1
3365,Mitsubishi Tanabe Pharma Factory Ltd.,,,,,,,,,,1
3366,"MJ Biophatm Pvt., Ltd",,,,,,,,,,1
3367,MK - Cty TNHH TM & DV TBYT MK,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3368,MM,,,,,,,,,,1
3369,MNA,,,,,,,,,,1
3370,Molnlycke,,,,,,,,,,1
3371,MONICO-Italia,,,,,,,,,,1
3372,Montage Laboratories Pvt.Ltd,,,,,,,,,,1
3373,Morris,,,,,,,,,,1
3374,Morris Precision,,,,,,,,,,1
3375,Morton,,,,,,,,,,1
3376,MORTON - Châu Âu (Thổ Nhĩ Kỳ),,,,,,,,,,1
3377,Morton - Thổ Nhĩ Kỳ,,,,,,,,,,1
3378,Moss Vision,,,,,,,,,,1
3379,một thành viên và sinh học y tế,,,,,,,,,,1
3380,MPV,,,,,,,,,,1
3381,MPV - Việt Nam,,,,,,,,,,1
3382,MQ,,,,,,,,,,1
3383,MR Pharma S.A - Argentina,,,,,,,,,,1
3384,MSD International GmbH (Puerto Rico Branch) LLC,,,,,,,,,,1
3385,MSD International GmbH (Singapore branch) ®ãng gãi t¹i Merck Sharp & Dohme (Australia) Pt,,,,,,,,,,1
3386,MSN Laboratories,,,,,,,,,,1
3387,MSN Laboratories Limidted,,,,,,,,,,1
3388,MSN Laboratories Ltd,,,,,,,,,,1
3389,MSN Laboratories Ltd-India,,,,,,,,,,1
3390,MTS TNHH - Cty TNHH MTV TTBKTYT MTS,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3391,MTV DHG,,,,,,,,,,1
3392,MTW,,,,,,,,,,1
3393,MTW / Đức,,,,,,,,,,1
3394,MTW hoặc Endotechnik,,,,,,,,,,1
3395,MTW/ Đức,,,,,,,,,,1
3396,Multisafe,,,,,,,,,,1
3397,Multisafe - Malaysia,,,,,,,,,,1
3398,Mundipharma Pharmaceuticals Ltd - Cyprus,,,,,,,,,,1
3399,Mundipharma Pharmaceuticals Ltd.,,,,,,,,,,1
3400,Mười Tháng Ba - Công ty TNHH TM DP Mười Tháng Ba,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3401,Mustafa Nevzat Ilac Sanayii A.S,,,,,,,,,,1
3402,Mustafa Nevzat Ilac Sanayii A.S - Turkey,,,,,,,,,,1
3403,Mustafa Nevzat llac Sanayii A.S,,,,,,,,,,1
3404,MWE,,,,,,,,,,1
3405,Mỹ,,,,,,,,,,1
3407,Mỹ/ Costarica,Mỹ/ Costarica,"",Mỹ/ Costarica,"","","",                                                  ,                                                  ,NHAPNCC,1
3408,Mỹ/ Ireland,,,,,,,,,NHAPNCC,1
3409,Mỹ/ Mexico,,,,,,,,,NHAPNCC,1
3410,Mỹ/ Nhật,,,,,,,,,NHAPNCC,1
3411,Mỹ/G7,,,,,,,,,,1
3412,Mylan EPD G.K.,,,,,,,,,,1
3413,Mylan Laboratoires SAS.,,,,,,,,,,1
3414,Mylan laboratories,,,,,,,,,,1
3415,Mylan Laboratories SAS,,,,,,,,,,1
3416,Myung In Pharm,,,,,,,,,,1
3417,"Myung Moon Pharmaceutical., Co., Ltd",,,,,,,,,,1
3418,"Myung Moon Pharmaceutical., Co., Ltd/  Korea",,,,,,,,,,1
3419,Myung-in Phar co. Ltd. Sanyang coroporation - Korea,,,,,,,,,,1
3420,Myung-In Pharm Co. Ltd Samyang Corporation-Korea,,,,,,,,,,1
3421,Myungmoon,,,,,,,,,,1
3422,Myungmoon - Korea,,,,,,,,,,1
3423,Myungmoon Pharm -Korea,,,,,,,,,,1
3424,Myungmoon Pharmaceutical,,,,,,,,,,1
3425,"Myungmoon Pharmaceutical Co., Ltd",,,,,,,,,,1
3426,"Myungmoon Pharmaceutical Co., Ltd.",,,,,,,,,,1
3427,"Myungmoon Pharmaceutical Co.,Ltd",,,,,,,,,,1
3428,N.V. Organon,,,,,,,,,,1
3429,"N.V.Organon-Hà Lan,",,,,,,,,,,1
3430,"N.V.Organon-Hà Lan, Hà Lan",,,,,,,,,,1
3431,Nadyphar,,,,,,,,,,1
3432,Nadyphar - Việt Nam,,,,,,,,,,1
3433,Najin Wince,,,,,,,,,,1
3434,Nam  Phụng,,,,,,,,,,1
3435,Nam Anh - Cty TNHH MTV Dược Nam Anh,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3436,Nam Anh - Việt Nam,,,,,,,,,,1
3437,Nam Bảo Phương - Cty CP DP Nam Bảo Phương,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3438,Nam Đô - CN Cty TNHH XNK Nam Đô,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3439,Nam Đồng - Cty CP Dược Nam Đồng,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3440,Nam Hà,,,,,,,,,,1
3441,Nam Hà - Cty CP Dược phẩm Nam Hà,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3442,Nam Hà - Việt Nam,,,,,,,,,,1
3443,Nam Hòa Phát,,,,,,,,,,1
3444,Nam Hòa Phát - Cty TNHH TTB YKhoa Nam Hòa Phát,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3445,Nam Hòa Phát - Việt Nam,,,,,,,,,,1
3446,Nam Hòa Phát/ Việt Nam,,,,,,,,,,1
3447,Nam Hùng Phương,,,,,,,,,,1
3448,Nam Hùng Phương - Việt Nam,,,,,,,,,,1
3449,Nam Hưng Việt - Cty Vắc xin và sinh phẩm Nam Hưng Việt,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3450,Nam Khang - Cty TNHH TM DP Nam Khang,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3451,Nam Khoa,,,,,,,,,,1
3452,Nam Khoa - Cty TNHH DV & TM Nam Khoa,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3453,Nam Khoa - Việt Nam,,,,,,,,,,1
3454,Nam Khoa Việt Nam,,,,,,,,,,1
3455,Nam Linh - Cty TNHH DP và Hóa chất Nam Linh,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
3456,Năm Phát - Công ty CP DP Năm Phát,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3457,Nam Phụng,,,,,,,,,,1
3458,Nam Phụng - Việt Nam,,,,,,,,,,1
3459,Nam Phương - Cty TNHH TM Dược mỹ phẩm Nam Phương,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3460,Nam Tiến - Công ty TNHH MTV DP Nam Tiến,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3461,Nam Tín,,,,,,,,,,1
3462,Nam Tín - Cty TNHH SX - TM Nam Tín,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3463,Nam Tín - Việt Nam,,,,,,,,,,1
3464,Nam Tín -Việt Nam,,,,,,,,,,1
3465,Nam Tín/ Việt Nam,,,,,,,,,,1
3466,Nam Tốt - NT Nam Tốt,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3467,Nam Việt   - Cty TNHH DP Quốc Tế Nam Việt,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
3468,Nanjing Winice,,,,,,,,,,1
3469,NanoGen,,,,,,,,,,1
3470,NANOGEN - VIỆT NAM,,,,,,,,,,1
3471,Nanogen- Việt Nam,,,,,,,,,,1
3472,Nanosign Bioland,,,,,,,,,,1
3473,Naprod life Sciences Pvt. Ltd,,,,,,,,,,1
3474,Natus,,,,,,,,,,1
3475,Nauy,,,,,,,,,NHAPNCC,1
3476,Navilist,,,,,,,,,,1
3477,Navylist,,,,,,,,,,1
3478,Nectar,,,,,,,,,,1
3479,Nectar - Ấn độ,,,,,,,,,,1
3480,Neotec/ Singapore,,,,,,,,,,1
3481,Nessler,,,,,,,,,,1
3482,Nessler - Áo,,,,,,,,,,1
3483,New Gene Pharm,,,,,,,,,,1
3484,"Nexpharm Korea Co., Ltd",,,,,,,,,,1
3485,Nexus,,,,,,,,,,1
3486,Nexus - Pakistan,,,,,,,,,,1
3487,Nga,,,,,,,,,,1
3488,Ngày Mai - Cty TNHH TM & DVKT Ngày Mai,"113 Đường số 1, Cư Xá Đô Thành, P.4 Q.3, TP.HCM",Kiên Giang,Việt nam,"0839290114","","",                                                  ,                                                  ,NHAPNCC,1
3489,Nghĩa Tín - Cty TNHH TBYT Nghĩa Tín,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
3490,Ngoài thầu,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3491,Ngọc Gia Bảo - Cty TNHH TMDV Du lịch Ngọc Gia Bảo,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3492,Ngọc Gia Bảo - Việt Nam,,,,,,,,,,1
3493,Ngọc Hồ - Cty TNHH MTV DP Ngọc Hồ,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3494,Ngọc Linh Trang - Cty TNHH TMDP Ngọc Linh Trang,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
3495,Ngọc Mỹ - Cty TNHH TB và DV công nghệ cao Ngọc Mỹ,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3496,Ngọc Nguyên - Cty TNHH TM DV KT Ngọc Nguyên,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3497,Ngọc Việt - Công ty TNHH dược phẩm Ngọc Việt,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3498,Ngọc Việt - Cty TNHH DP Ngọc Việt,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
3499,Ngọc Xuân Dinh,,,,,,,,,,1
3500,Ngọc Xuân Dinh - Việt Nam,,,,,,,,,,1
3501,Ngôi sao y tế - Cty TNHH MTV Ngôi sao y tế,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3502,Nguyên Anh - Cty TNHH Nguyên Anh,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3503,Nguyên Anh Khoa - Cty TNHH DP Nguyên Anh Khoa,"113 Dương Bá Trạc, P1, Q.8, TPHCM",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3504,Nguyên Đức - Cty TNHH TM DP Nguyên Đức,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3505,Nguyễn Dương - Cty TNHH TMDP Nguyễn Dương,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
3506,Nguyễn Hải - Cty TNHH Dược Y tế Nguyễn Hải,"53 đường số 9, xã Bình Hưng, huyện Bình Chánh, TPHCM",Thành phố Hồ Chí Minh,Việt nam,"08 62663573 - 6","08 62663579","",                                                  ,                                                  ,NHAPNCC,1
3507,Nguyễn Hoà Thuận,,,,,,,,,DV_NHAPNCC,1
3508,Nguyễn Lâm - Cty TNHH TM&DV KT Nguyễn Lâm,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3509,Nguyên Long - Cty TNHH Nguyên Long,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3510,Nguyên Phát - Cty TNHH DP Nguyên Phát,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3511,Nguyên Việt Triều - Cty TNHH TMDV Nguyên Việt Triều,"55/4 Thành Mỹ, P.8, Q.Tân Bình",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3512,Nguyễn Vy - Cty TNHH TM DP Nguyễn Vy,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
3513,Nha Hoàng Kim - Cty TNHH Công Nghệ Nha Hoàng Kim,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3514,Nhà In Mỹ Hà,,,,,,,,,DV_NHAPNCC,1
3515,Nhà thuốc Anh Thư,,,,,,,,,DV_NHAPNCC,1
3516,Nhà Thuốc Bệnh Viện,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3517,Nhà Thuốc Bệnh Viện Da Liễu,,,,,,,,,DV_NHAPNCC,1
3518,Nhà Thuốc Cường,,,,,,,,,DV_NHAPNCC,1
3519,Nhà thuốc Giang Phương,,,,,,,,,DV_NHAPNCC,1
3520,Nhà Thuốc Phú Hải,,,,,,,,,DV_NHAPNCC,1
3521,Nhà Thuốc tây ánh Tuyết,,,,,,,,,DV_NHAPNCC,1
3522,Nhân Sinh - CTY TNHH Nhân Sinh,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
3523,Nhật,,,,,,,,,,1
3524,Nhất Anh - Cty TNHH DP Nhất Anh,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
3525,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ NHẤT HUY,"125 đường số 6, khu tái định cư Thới Nhựt 2, P.An Khánh, Q.Ninh Kiều, TP.Cần Thơ",Thành phố Cần Thơ,Việt Nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3526,Nhật Minh,,,,,,,,,,1
3527,Nhật Minh - Cty TNHH TM&TBYT Nhật Minh,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
3528,Nhật Minh - Việt Nam,,,,,,,,,,1
3529,Nhật Nguyệt - Cty TNHH quảng cáo tiếp thị Nhật Nguyệt,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
